device_number,hoursfloor,poke_reward,count,mode,sex,days
15,-67,Active,8,Empty,f,-3
15,-67,Inactive,2,Empty,f,-3
15,-66,Active,0,Empty,f,-3
15,-66,Inactive,0,Empty,f,-3
15,-65,Active,5,Empty,f,-3
15,-65,Inactive,5,Empty,f,-3
15,-64,Active,10,Empty,f,-3
15,-64,Inactive,15,Empty,f,-3
15,-63,Active,10,Empty,f,-3
15,-63,Inactive,11,Empty,f,-3
15,-62,Active,3,Empty,f,-3
15,-62,Inactive,8,Empty,f,-3
15,-61,Active,9,Empty,f,-3
15,-61,Inactive,17,Empty,f,-3
15,-60,Active,13,Empty,f,-3
15,-60,Inactive,48,Empty,f,-3
15,-59,Active,5,Empty,f,-3
15,-59,Inactive,14,Empty,f,-3
15,-58,Active,0,Empty,f,-3
15,-58,Inactive,0,Empty,f,-3
15,-57,Active,6,Empty,f,-3
15,-57,Inactive,7,Empty,f,-3
15,-56,Active,4,Empty,f,-3
15,-56,Inactive,12,Empty,f,-3
15,-55,Active,1,Empty,f,-3
15,-55,Inactive,0,Empty,f,-3
15,-54,Active,14,Empty,f,-3
15,-54,Inactive,8,Empty,f,-3
15,-53,Active,0,Empty,f,-3
15,-53,Inactive,0,Empty,f,-3
15,-52,Active,2,Empty,f,-3
15,-52,Inactive,2,Empty,f,-3
15,-51,Active,2,Empty,f,-3
15,-51,Inactive,5,Empty,f,-3
15,-50,Active,3,Empty,f,-3
15,-50,Inactive,1,Empty,f,-3
15,-49,Active,0,Empty,f,-3
15,-49,Inactive,0,Empty,f,-3
15,-48,Active,9,Empty,f,-2
15,-48,Inactive,7,Empty,f,-2
15,-47,Active,0,Empty,f,-2
15,-47,Inactive,0,Empty,f,-2
15,-46,Active,3,Empty,f,-2
15,-46,Inactive,1,Empty,f,-2
15,-45,Active,0,Empty,f,-2
15,-45,Inactive,3,Empty,f,-2
15,-44,Active,0,Empty,f,-2
15,-44,Inactive,1,Empty,f,-2
15,-43,Active,0,Empty,f,-2
15,-43,Inactive,0,Empty,f,-2
15,-42,Active,8,Empty,f,-2
15,-42,Inactive,4,Empty,f,-2
15,-41,Active,4,Empty,f,-2
15,-41,Inactive,0,Empty,f,-2
15,-40,Active,1,Empty,f,-2
15,-40,Inactive,1,Empty,f,-2
15,-39,Active,22,Empty,f,-2
15,-39,Inactive,11,Empty,f,-2
15,-38,Active,8,Empty,f,-2
15,-38,Inactive,12,Empty,f,-2
15,-37,Active,11,Empty,f,-2
15,-37,Inactive,3,Empty,f,-2
15,-36,Active,17,Empty,f,-2
15,-36,Inactive,9,Empty,f,-2
15,-35,Active,16,Empty,f,-2
15,-35,Inactive,8,Empty,f,-2
15,-34,Active,0,Empty,f,-2
15,-34,Inactive,0,Empty,f,-2
15,-33,Active,20,Empty,f,-2
15,-33,Inactive,12,Empty,f,-2
15,-32,Active,0,Empty,f,-2
15,-32,Inactive,1,Empty,f,-2
15,-31,Active,5,Empty,f,-2
15,-31,Inactive,1,Empty,f,-2
15,-30,Active,4,Empty,f,-2
15,-30,Inactive,1,Empty,f,-2
15,-29,Active,0,Empty,f,-2
15,-29,Inactive,1,Empty,f,-2
15,-28,Active,7,Empty,f,-2
15,-28,Inactive,1,Empty,f,-2
15,-27,Active,0,Empty,f,-2
15,-27,Inactive,0,Empty,f,-2
15,-26,Active,0,Empty,f,-2
15,-26,Inactive,1,Empty,f,-2
15,-25,Active,7,Empty,f,-2
15,-25,Inactive,8,Empty,f,-2
15,-24,Active,0,Empty,f,-1
15,-24,Inactive,0,Empty,f,-1
15,-23,Active,0,Empty,f,-1
15,-23,Inactive,2,Empty,f,-1
15,-22,Active,1,Empty,f,-1
15,-22,Inactive,0,Empty,f,-1
15,-21,Active,0,Empty,f,-1
15,-21,Inactive,0,Empty,f,-1
15,-20,Active,0,Empty,f,-1
15,-20,Inactive,0,Empty,f,-1
15,-19,Active,0,Empty,f,-1
15,-19,Inactive,0,Empty,f,-1
15,-18,Active,4,Empty,f,-1
15,-18,Inactive,1,Empty,f,-1
15,-17,Active,3,Empty,f,-1
15,-17,Inactive,0,Empty,f,-1
15,-16,Active,3,Empty,f,-1
15,-16,Inactive,0,Empty,f,-1
15,-15,Active,8,Empty,f,-1
15,-15,Inactive,2,Empty,f,-1
15,-14,Active,11,Empty,f,-1
15,-14,Inactive,2,Empty,f,-1
15,-13,Active,8,Empty,f,-1
15,-13,Inactive,5,Empty,f,-1
15,-12,Active,16,Empty,f,-1
15,-12,Inactive,9,Empty,f,-1
15,-11,Active,10,Empty,f,-1
15,-11,Inactive,2,Empty,f,-1
15,-10,Active,1,Empty,f,-1
15,-10,Inactive,6,Empty,f,-1
15,-9,Active,7,Empty,f,-1
15,-9,Inactive,0,Empty,f,-1
15,-8,Active,6,Empty,f,-1
15,-8,Inactive,10,Empty,f,-1
15,-7,Active,0,Empty,f,-1
15,-7,Inactive,0,Empty,f,-1
15,-6,Active,2,Empty,f,-1
15,-6,Inactive,1,Empty,f,-1
15,-5,Active,6,Empty,f,-1
15,-5,Inactive,2,Empty,f,-1
15,-4,Active,0,Empty,f,-1
15,-4,Inactive,0,Empty,f,-1
15,-3,Active,1,Empty,f,-1
15,-3,Inactive,1,Empty,f,-1
15,-2,Active,1,Empty,f,-1
15,-2,Inactive,0,Empty,f,-1
15,-1,Active,6,Empty,f,-1
15,-1,Inactive,2,Empty,f,-1
15,0,Active,0,Social,f,0
15,0,Inactive,0,Social,f,0
15,1,Active,3,Social,f,0
15,1,Inactive,1,Social,f,0
15,2,Active,0,Social,f,0
15,2,Inactive,1,Social,f,0
15,3,Active,0,Social,f,0
15,3,Inactive,0,Social,f,0
15,4,Active,0,Social,f,0
15,4,Inactive,0,Social,f,0
15,5,Active,1,Social,f,0
15,5,Inactive,0,Social,f,0
15,6,Active,0,Social,f,0
15,6,Inactive,0,Social,f,0
15,7,Active,0,Social,f,0
15,7,Inactive,2,Social,f,0
15,8,Active,3,Social,f,0
15,8,Inactive,1,Social,f,0
15,9,Active,7,Social,f,0
15,9,Inactive,1,Social,f,0
15,10,Active,8,Social,f,0
15,10,Inactive,3,Social,f,0
15,11,Active,10,Social,f,0
15,11,Inactive,1,Social,f,0
15,12,Active,55,Social,f,0
15,12,Inactive,8,Social,f,0
15,13,Active,57,Social,f,0
15,13,Inactive,4,Social,f,0
15,14,Active,36,Social,f,0
15,14,Inactive,6,Social,f,0
15,15,Active,29,Social,f,0
15,15,Inactive,2,Social,f,0
15,16,Active,25,Social,f,0
15,16,Inactive,2,Social,f,0
15,17,Active,29,Social,f,0
15,17,Inactive,3,Social,f,0
15,18,Active,14,Social,f,0
15,18,Inactive,0,Social,f,0
15,19,Active,5,Social,f,0
15,19,Inactive,2,Social,f,0
15,20,Active,11,Social,f,0
15,20,Inactive,2,Social,f,0
15,21,Active,0,Social,f,0
15,21,Inactive,0,Social,f,0
15,22,Active,0,Social,f,0
15,22,Inactive,0,Social,f,0
15,23,Active,3,Social,f,0
15,23,Inactive,3,Social,f,0
15,24,Active,0,Social,f,1
15,24,Inactive,0,Social,f,1
15,25,Active,2,Social,f,1
15,25,Inactive,2,Social,f,1
15,26,Active,2,Social,f,1
15,26,Inactive,0,Social,f,1
15,27,Active,9,Social,f,1
15,27,Inactive,1,Social,f,1
15,28,Active,3,Social,f,1
15,28,Inactive,0,Social,f,1
15,29,Active,4,Social,f,1
15,29,Inactive,0,Social,f,1
15,30,Active,21,Social,f,1
15,30,Inactive,7,Social,f,1
15,31,Active,25,Social,f,1
15,31,Inactive,5,Social,f,1
15,32,Active,18,Social,f,1
15,32,Inactive,3,Social,f,1
15,33,Active,37,Social,f,1
15,33,Inactive,5,Social,f,1
15,34,Active,13,Social,f,1
15,34,Inactive,1,Social,f,1
15,35,Active,17,Social,f,1
15,35,Inactive,0,Social,f,1
15,36,Active,51,Social,f,1
15,36,Inactive,9,Social,f,1
15,37,Active,35,Social,f,1
15,37,Inactive,18,Social,f,1
15,38,Active,25,Social,f,1
15,38,Inactive,7,Social,f,1
15,39,Active,4,Social,f,1
15,39,Inactive,3,Social,f,1
15,40,Active,12,Social,f,1
15,40,Inactive,0,Social,f,1
15,41,Active,4,Social,f,1
15,41,Inactive,0,Social,f,1
15,42,Active,26,Social,f,1
15,42,Inactive,7,Social,f,1
15,43,Active,10,Social,f,1
15,43,Inactive,4,Social,f,1
15,44,Active,0,Social,f,1
15,44,Inactive,0,Social,f,1
15,45,Active,11,Social,f,1
15,45,Inactive,1,Social,f,1
15,46,Active,0,Social,f,1
15,46,Inactive,0,Social,f,1
15,47,Active,1,Social,f,1
15,47,Inactive,0,Social,f,1
15,48,Active,0,Social,f,2
15,48,Inactive,0,Social,f,2
15,49,Active,7,Social,f,2
15,49,Inactive,2,Social,f,2
15,50,Active,9,Social,f,2
15,50,Inactive,6,Social,f,2
15,51,Active,3,Social,f,2
15,51,Inactive,0,Social,f,2
15,52,Active,2,Social,f,2
15,52,Inactive,0,Social,f,2
15,53,Active,2,Social,f,2
15,53,Inactive,0,Social,f,2
15,54,Active,8,Social,f,2
15,54,Inactive,3,Social,f,2
15,55,Active,18,Social,f,2
15,55,Inactive,0,Social,f,2
15,56,Active,15,Social,f,2
15,56,Inactive,6,Social,f,2
15,57,Active,25,Social,f,2
15,57,Inactive,8,Social,f,2
15,58,Active,9,Social,f,2
15,58,Inactive,6,Social,f,2
15,59,Active,0,Social,f,2
15,59,Inactive,0,Social,f,2
15,60,Active,20,Social,f,2
15,60,Inactive,7,Social,f,2
15,61,Active,16,Social,f,2
15,61,Inactive,4,Social,f,2
15,62,Active,10,Social,f,2
15,62,Inactive,5,Social,f,2
15,63,Active,0,Social,f,2
15,63,Inactive,1,Social,f,2
15,64,Active,7,Social,f,2
15,64,Inactive,2,Social,f,2
15,65,Active,14,Social,f,2
15,65,Inactive,0,Social,f,2
15,66,Active,0,Social,f,2
15,66,Inactive,0,Social,f,2
15,67,Active,4,Social,f,2
15,67,Inactive,1,Social,f,2
15,68,Active,1,Social,f,2
15,68,Inactive,0,Social,f,2
15,69,Active,0,Social,f,2
15,69,Inactive,0,Social,f,2
15,70,Active,2,Social,f,2
15,70,Inactive,0,Social,f,2
15,71,Active,0,Social,f,2
15,71,Inactive,0,Social,f,2
16,-72,Active,0,Empty,f,-3
16,-72,Inactive,0,Empty,f,-3
16,-71,Active,0,Empty,f,-3
16,-71,Inactive,0,Empty,f,-3
16,-70,Active,72,Empty,f,-3
16,-70,Inactive,17,Empty,f,-3
16,-69,Active,0,Empty,f,-3
16,-69,Inactive,0,Empty,f,-3
16,-68,Active,3,Empty,f,-3
16,-68,Inactive,1,Empty,f,-3
16,-67,Active,0,Empty,f,-3
16,-67,Inactive,0,Empty,f,-3
16,-66,Active,0,Empty,f,-3
16,-66,Inactive,1,Empty,f,-3
16,-65,Active,4,Empty,f,-3
16,-65,Inactive,14,Empty,f,-3
16,-64,Active,1,Empty,f,-3
16,-64,Inactive,2,Empty,f,-3
16,-63,Active,39,Empty,f,-3
16,-63,Inactive,6,Empty,f,-3
16,-62,Active,21,Empty,f,-3
16,-62,Inactive,4,Empty,f,-3
16,-61,Active,11,Empty,f,-3
16,-61,Inactive,2,Empty,f,-3
16,-60,Active,1,Empty,f,-3
16,-60,Inactive,4,Empty,f,-3
16,-59,Active,0,Empty,f,-3
16,-59,Inactive,0,Empty,f,-3
16,-58,Active,0,Empty,f,-3
16,-58,Inactive,0,Empty,f,-3
16,-57,Active,10,Empty,f,-3
16,-57,Inactive,2,Empty,f,-3
16,-56,Active,0,Empty,f,-3
16,-56,Inactive,0,Empty,f,-3
16,-55,Active,1,Empty,f,-3
16,-55,Inactive,0,Empty,f,-3
16,-54,Active,9,Empty,f,-3
16,-54,Inactive,2,Empty,f,-3
16,-53,Active,0,Empty,f,-3
16,-53,Inactive,0,Empty,f,-3
16,-52,Active,2,Empty,f,-3
16,-52,Inactive,0,Empty,f,-3
16,-51,Active,0,Empty,f,-3
16,-51,Inactive,0,Empty,f,-3
16,-50,Active,3,Empty,f,-3
16,-50,Inactive,0,Empty,f,-3
16,-49,Active,0,Empty,f,-3
16,-49,Inactive,1,Empty,f,-3
16,-48,Active,0,Empty,f,-2
16,-48,Inactive,0,Empty,f,-2
16,-47,Active,6,Empty,f,-2
16,-47,Inactive,0,Empty,f,-2
16,-46,Active,1,Empty,f,-2
16,-46,Inactive,0,Empty,f,-2
16,-45,Active,0,Empty,f,-2
16,-45,Inactive,0,Empty,f,-2
16,-44,Active,4,Empty,f,-2
16,-44,Inactive,0,Empty,f,-2
16,-43,Active,0,Empty,f,-2
16,-43,Inactive,0,Empty,f,-2
16,-42,Active,0,Empty,f,-2
16,-42,Inactive,0,Empty,f,-2
16,-41,Active,5,Empty,f,-2
16,-41,Inactive,0,Empty,f,-2
16,-40,Active,4,Empty,f,-2
16,-40,Inactive,0,Empty,f,-2
16,-39,Active,19,Empty,f,-2
16,-39,Inactive,11,Empty,f,-2
16,-38,Active,11,Empty,f,-2
16,-38,Inactive,2,Empty,f,-2
16,-37,Active,16,Empty,f,-2
16,-37,Inactive,2,Empty,f,-2
16,-36,Active,11,Empty,f,-2
16,-36,Inactive,4,Empty,f,-2
16,-35,Active,22,Empty,f,-2
16,-35,Inactive,10,Empty,f,-2
16,-34,Active,7,Empty,f,-2
16,-34,Inactive,1,Empty,f,-2
16,-33,Active,0,Empty,f,-2
16,-33,Inactive,0,Empty,f,-2
16,-32,Active,6,Empty,f,-2
16,-32,Inactive,1,Empty,f,-2
16,-31,Active,3,Empty,f,-2
16,-31,Inactive,1,Empty,f,-2
16,-30,Active,5,Empty,f,-2
16,-30,Inactive,0,Empty,f,-2
16,-29,Active,0,Empty,f,-2
16,-29,Inactive,0,Empty,f,-2
16,-28,Active,2,Empty,f,-2
16,-28,Inactive,0,Empty,f,-2
16,-27,Active,3,Empty,f,-2
16,-27,Inactive,3,Empty,f,-2
16,-26,Active,3,Empty,f,-2
16,-26,Inactive,1,Empty,f,-2
16,-25,Active,2,Empty,f,-2
16,-25,Inactive,0,Empty,f,-2
16,-24,Active,0,Empty,f,-1
16,-24,Inactive,0,Empty,f,-1
16,-23,Active,5,Empty,f,-1
16,-23,Inactive,0,Empty,f,-1
16,-22,Active,0,Empty,f,-1
16,-22,Inactive,0,Empty,f,-1
16,-21,Active,1,Empty,f,-1
16,-21,Inactive,2,Empty,f,-1
16,-20,Active,0,Empty,f,-1
16,-20,Inactive,1,Empty,f,-1
16,-19,Active,1,Empty,f,-1
16,-19,Inactive,0,Empty,f,-1
16,-18,Active,0,Empty,f,-1
16,-18,Inactive,0,Empty,f,-1
16,-17,Active,12,Empty,f,-1
16,-17,Inactive,5,Empty,f,-1
16,-16,Active,7,Empty,f,-1
16,-16,Inactive,1,Empty,f,-1
16,-15,Active,14,Empty,f,-1
16,-15,Inactive,5,Empty,f,-1
16,-14,Active,13,Empty,f,-1
16,-14,Inactive,3,Empty,f,-1
16,-13,Active,16,Empty,f,-1
16,-13,Inactive,8,Empty,f,-1
16,-12,Active,17,Empty,f,-1
16,-12,Inactive,5,Empty,f,-1
16,-11,Active,12,Empty,f,-1
16,-11,Inactive,4,Empty,f,-1
16,-10,Active,11,Empty,f,-1
16,-10,Inactive,6,Empty,f,-1
16,-9,Active,1,Empty,f,-1
16,-9,Inactive,0,Empty,f,-1
16,-8,Active,9,Empty,f,-1
16,-8,Inactive,2,Empty,f,-1
16,-7,Active,1,Empty,f,-1
16,-7,Inactive,1,Empty,f,-1
16,-6,Active,0,Empty,f,-1
16,-6,Inactive,0,Empty,f,-1
16,-5,Active,5,Empty,f,-1
16,-5,Inactive,3,Empty,f,-1
16,-4,Active,2,Empty,f,-1
16,-4,Inactive,2,Empty,f,-1
16,-3,Active,0,Empty,f,-1
16,-3,Inactive,0,Empty,f,-1
16,-2,Active,0,Empty,f,-1
16,-2,Inactive,0,Empty,f,-1
16,-1,Active,0,Empty,f,-1
16,-1,Inactive,1,Empty,f,-1
16,0,Active,0,Social,f,0
16,0,Inactive,0,Social,f,0
16,1,Active,1,Social,f,0
16,1,Inactive,1,Social,f,0
16,2,Active,3,Social,f,0
16,2,Inactive,1,Social,f,0
16,3,Active,4,Social,f,0
16,3,Inactive,0,Social,f,0
16,4,Active,0,Social,f,0
16,4,Inactive,0,Social,f,0
16,5,Active,1,Social,f,0
16,5,Inactive,1,Social,f,0
16,6,Active,0,Social,f,0
16,6,Inactive,0,Social,f,0
16,7,Active,12,Social,f,0
16,7,Inactive,3,Social,f,0
16,8,Active,21,Social,f,0
16,8,Inactive,2,Social,f,0
16,9,Active,41,Social,f,0
16,9,Inactive,4,Social,f,0
16,10,Active,17,Social,f,0
16,10,Inactive,0,Social,f,0
16,11,Active,16,Social,f,0
16,11,Inactive,1,Social,f,0
16,12,Active,15,Social,f,0
16,12,Inactive,0,Social,f,0
16,13,Active,29,Social,f,0
16,13,Inactive,9,Social,f,0
16,14,Active,36,Social,f,0
16,14,Inactive,3,Social,f,0
16,15,Active,24,Social,f,0
16,15,Inactive,3,Social,f,0
16,16,Active,1,Social,f,0
16,16,Inactive,0,Social,f,0
16,17,Active,7,Social,f,0
16,17,Inactive,0,Social,f,0
16,18,Active,14,Social,f,0
16,18,Inactive,1,Social,f,0
16,19,Active,0,Social,f,0
16,19,Inactive,0,Social,f,0
16,20,Active,11,Social,f,0
16,20,Inactive,1,Social,f,0
16,21,Active,1,Social,f,0
16,21,Inactive,0,Social,f,0
16,22,Active,3,Social,f,0
16,22,Inactive,0,Social,f,0
16,23,Active,2,Social,f,0
16,23,Inactive,1,Social,f,0
16,24,Active,0,Social,f,1
16,24,Inactive,0,Social,f,1
16,25,Active,23,Social,f,1
16,25,Inactive,2,Social,f,1
16,26,Active,4,Social,f,1
16,26,Inactive,0,Social,f,1
16,27,Active,3,Social,f,1
16,27,Inactive,0,Social,f,1
16,28,Active,0,Social,f,1
16,28,Inactive,0,Social,f,1
16,29,Active,10,Social,f,1
16,29,Inactive,1,Social,f,1
16,30,Active,5,Social,f,1
16,30,Inactive,0,Social,f,1
16,31,Active,22,Social,f,1
16,31,Inactive,2,Social,f,1
16,32,Active,30,Social,f,1
16,32,Inactive,2,Social,f,1
16,33,Active,19,Social,f,1
16,33,Inactive,0,Social,f,1
16,34,Active,16,Social,f,1
16,34,Inactive,1,Social,f,1
16,35,Active,28,Social,f,1
16,35,Inactive,6,Social,f,1
16,36,Active,12,Social,f,1
16,36,Inactive,5,Social,f,1
16,37,Active,18,Social,f,1
16,37,Inactive,0,Social,f,1
16,38,Active,38,Social,f,1
16,38,Inactive,3,Social,f,1
16,39,Active,22,Social,f,1
16,39,Inactive,4,Social,f,1
16,40,Active,20,Social,f,1
16,40,Inactive,0,Social,f,1
16,41,Active,19,Social,f,1
16,41,Inactive,0,Social,f,1
16,42,Active,16,Social,f,1
16,42,Inactive,0,Social,f,1
16,43,Active,4,Social,f,1
16,43,Inactive,0,Social,f,1
16,44,Active,3,Social,f,1
16,44,Inactive,0,Social,f,1
16,45,Active,0,Social,f,1
16,45,Inactive,0,Social,f,1
16,46,Active,2,Social,f,1
16,46,Inactive,0,Social,f,1
16,47,Active,0,Social,f,1
16,47,Inactive,0,Social,f,1
16,48,Active,18,Social,f,2
16,48,Inactive,2,Social,f,2
16,49,Active,12,Social,f,2
16,49,Inactive,7,Social,f,2
16,50,Active,15,Social,f,2
16,50,Inactive,4,Social,f,2
16,51,Active,5,Social,f,2
16,51,Inactive,2,Social,f,2
16,52,Active,0,Social,f,2
16,52,Inactive,0,Social,f,2
16,53,Active,6,Social,f,2
16,53,Inactive,3,Social,f,2
16,54,Active,0,Social,f,2
16,54,Inactive,0,Social,f,2
16,55,Active,17,Social,f,2
16,55,Inactive,6,Social,f,2
16,56,Active,4,Social,f,2
16,56,Inactive,2,Social,f,2
16,57,Active,25,Social,f,2
16,57,Inactive,4,Social,f,2
16,58,Active,10,Social,f,2
16,58,Inactive,0,Social,f,2
16,59,Active,29,Social,f,2
16,59,Inactive,8,Social,f,2
16,60,Active,19,Social,f,2
16,60,Inactive,1,Social,f,2
16,61,Active,17,Social,f,2
16,61,Inactive,1,Social,f,2
16,62,Active,19,Social,f,2
16,62,Inactive,4,Social,f,2
16,63,Active,1,Social,f,2
16,63,Inactive,0,Social,f,2
16,64,Active,3,Social,f,2
16,64,Inactive,1,Social,f,2
16,65,Active,27,Social,f,2
16,65,Inactive,5,Social,f,2
16,66,Active,3,Social,f,2
16,66,Inactive,0,Social,f,2
16,67,Active,0,Social,f,2
16,67,Inactive,0,Social,f,2
16,68,Active,1,Social,f,2
16,68,Inactive,0,Social,f,2
16,69,Active,2,Social,f,2
16,69,Inactive,0,Social,f,2
16,70,Active,2,Social,f,2
16,70,Inactive,1,Social,f,2
16,71,Active,1,Social,f,2
16,71,Inactive,0,Social,f,2
